developer_id,date_key,total_tracked_minutes,deep_work_minutes,pure_flow_minutes,total_interruptions,ci_cd_interruptions,total_cognitive_tax_minutes,flow_efficiency_pct,cognitive_friction_score
160,20260320,510,405,352,3,2,43.02,89.11,35.85
160,20260323,510,375,338,6,1,104.81,76.33,87.34
160,20260324,510,275,185,3,2,49.65,78.84,41.38
160,20260325,510,420,376,5,1,99.47,79.08,82.89
160,20260326,510,320,276,3,0,33.43,89.2,27.86
160,20260327,510,350,316,4,3,53.93,85.42,44.94
160,20260330,510,220,191,4,2,66.42,74.2,55.35
160,20260331,510,410,341,6,4,110.50999999999999,75.52,92.09
161,20260101,510,345,207,5,1,89.18,69.89,74.32
161,20260102,510,255,242,4,0,71.5,77.19,59.58
161,20260105,510,290,229,6,1,95.17,70.64,79.31
161,20260106,510,365,317,9,5,142.73000000000002,68.95,100.0
161,20260107,510,371,341,2,0,42.3,88.96,35.25
161,20260108,510,340,243,5,1,96.62,71.55,80.52
161,20260109,510,220,220,3,1,53.68,80.39,44.73
161,20260112,510,310,239,4,2,67.76,77.91,56.47
161,20260113,510,265,231,3,0,43.93,84.02,36.61
161,20260114,510,353,310,3,3,42.8,87.87,35.67
161,20260115,510,240,179,2,1,21.07,89.47,17.56
161,20260116,510,425,391,6,2,87.87,81.65,73.23
161,20260119,510,325,267,5,3,82.99,76.29,69.16
161,20260120,510,341,301,4,0,58.62,83.7,48.85
161,20260121,510,427,304,9,1,155.58,66.15,100.0
161,20260122,510,378,326,2,1,43.25,88.29,36.04
161,20260123,510,440,386,3,3,41.81,90.23,34.84
161,20260126,510,240,204,2,0,34.72,85.46,28.93
161,20260127,510,255,161,3,1,42.019999999999996,79.3,35.02
161,20260128,510,295,214,6,3,92.7,69.78,77.25
161,20260129,510,393,354,4,3,58.62,85.79,48.85
161,20260130,510,238,151,2,1,32.93,82.1,27.44
161,20260202,510,327,279,3,1,45.78,85.9,38.15
161,20260203,510,485,467,5,2,94.44,83.18,78.7
161,20260204,510,295,209,3,1,65.56,76.12,54.63
161,20260205,510,305,245,4,0,82.04,74.91,68.37
161,20260206,510,355,314,6,4,111.13,73.86,92.61
161,20260209,510,370,243,7,1,118.25,67.27,98.54
161,20260210,510,278,228,5,2,82.89,73.34,69.08
161,20260211,510,295,255,4,1,62.339999999999996,80.36,51.95
161,20260212,510,310,289,4,1,64.13,81.84,53.44
161,20260213,510,370,305,4,0,52.96000000000001,85.21,44.13
161,20260216,510,397,297,4,1,66.6,81.68,55.5
161,20260217,510,355,270,4,2,60.5,81.69,50.42
161,20260218,510,370,355,4,2,57.120000000000005,86.14,47.6
161,20260219,510,405,323,5,2,94.53999999999999,77.36,78.78
161,20260220,510,385,354,3,3,41.599999999999994,89.48,34.67
161,20260223,510,370,324,2,1,23.43,93.26,19.53
161,20260224,510,456,418,4,3,57.709999999999994,87.87,48.09
161,20260225,510,465,428,4,0,62.22,87.31,51.85
161,20260226,510,327,229,3,2,53.16,81.16,44.3
161,20260227,510,225,171,3,0,47.07,78.42,39.22
161,20260302,510,280,280,2,1,44.400000000000006,86.31,37.0
161,20260303,510,213,142,5,0,86.84,62.05,72.37
161,20260304,510,320,210,4,2,65.8,76.14,54.83
161,20260305,510,291,193,5,1,103.15,65.17,85.96
161,20260306,510,395,294,8,4,126.78,69.87,100.0
161,20260309,510,333,282,1,0,20.13,93.34,16.77
161,20260310,510,322,243,7,3,92.15,72.5,76.79
161,20260311,510,370,354,5,3,89.82,79.76,74.85
161,20260312,510,310,257,4,0,76.24000000000001,77.12,63.53
161,20260313,510,360,244,6,2,96.48,71.66,80.4
161,20260316,510,335,281,4,2,57.67,82.97,48.06
161,20260317,510,355,337,5,2,66.75,83.47,55.62
161,20260318,510,320,305,5,2,85.87,78.03,71.56
161,20260319,510,365,333,5,1,76.03,81.41,63.36
161,20260320,510,403,341,3,1,58.8,85.29,49.0
161,20260323,510,410,370,2,0,30.880000000000003,92.3,25.73
161,20260324,510,253,191,5,2,79.01,70.74,65.84
161,20260325,510,424,343,3,2,48.400000000000006,87.63,40.33
161,20260326,510,288,243,5,1,77.17999999999999,75.89,64.32
161,20260327,510,317,257,4,3,64.44,79.95,53.7
161,20260330,510,355,318,4,0,73.69,81.19,61.41
161,20260331,510,380,300,3,1,49.010000000000005,85.96,40.84
162,20260101,510,280,188,3,0,52.39,78.21,43.66
162,20260102,510,330,282,3,1,40.54,87.43,33.78
162,20260105,510,355,299,3,1,49.269999999999996,85.85,41.06
162,20260106,510,380,296,6,2,91.53,76.38,76.28
162,20260107,510,313,250,3,3,47.38,84.07,39.48
162,20260108,510,270,191,4,2,75.5,71.67,62.92
162,20260109,510,345,267,5,2,83.46000000000001,76.19,69.55
162,20260112,510,325,279,4,1,61.58,81.92,51.32
162,20260113,510,329,239,6,2,104.31,69.62,86.92
162,20260114,510,305,281,4,2,55.93,83.4,46.61
162,20260115,510,290,219,6,2,93.24000000000001,70.14,77.7
162,20260116,510,370,370,5,2,78.39,82.52,65.32
162,20260119,510,370,319,5,3,98.2,76.46,81.83
162,20260120,510,290,290,5,2,79.73,78.44,66.44
162,20260121,510,329,269,5,0,91.03999999999999,74.71,75.87
162,20260122,510,395,337,7,2,102.64,76.65,85.53
162,20260123,510,290,258,4,2,69.96,78.67,58.3
162,20260126,510,290,290,3,1,44.54,86.69,37.12
162,20260127,510,305,254,2,0,43.89,85.27,36.58
162,20260128,510,365,353,5,5,81.67999999999999,81.21,68.07
162,20260129,510,278,199,6,5,97.63,67.09,81.36
162,20260130,510,220,220,2,0,34.22,86.54,28.52
162,20260202,510,450,366,5,2,77.94,82.44,64.95
162,20260203,510,380,292,4,3,61.730000000000004,82.55,51.44
162,20260204,510,380,318,3,0,67.64,82.46,56.37
162,20260205,510,200,148,4,3,67.43,68.7,56.19
162,20260206,510,345,290,4,2,74.83,79.49,62.36
162,20260209,510,470,391,2,1,40.35,90.65,33.62
162,20260210,510,440,428,8,1,132.38,76.38,100.0
162,20260211,510,398,328,4,3,51.879999999999995,86.34,43.23
162,20260212,510,345,345,6,1,108.87,76.01,90.72
162,20260213,510,290,290,2,2,31.32,90.25,26.1
162,20260216,510,425,348,3,1,46.16,88.29,38.47
162,20260217,510,400,364,5,2,82.22,81.57,68.52
162,20260218,510,435,332,8,2,131.17000000000002,71.68,100.0
162,20260219,510,335,256,6,1,108.82000000000001,70.17,90.68
162,20260220,510,350,279,5,4,82.74,77.13,68.95
162,20260223,510,275,240,6,2,102.6,70.05,85.5
162,20260224,510,330,266,6,1,86.92,75.37,72.43
162,20260225,510,325,278,2,0,33.93,89.12,28.28
162,20260226,510,370,319,5,1,71.9,81.61,59.92
162,20260227,510,315,270,5,3,79.92,77.16,66.6
162,20260302,510,320,236,4,2,68.12,77.6,56.77
162,20260303,510,395,216,8,4,111.1,66.03,92.58
162,20260304,510,375,339,5,3,67.57,83.38,56.31
162,20260305,510,391,283,5,1,78.96,78.19,65.8
162,20260306,510,295,295,4,2,71.41,80.51,59.51
162,20260309,510,291,238,4,1,55.209999999999994,81.17,46.01
162,20260310,510,330,263,4,1,64.55,80.29,53.79
162,20260311,510,305,210,8,4,128.96,61.95,100.0
162,20260312,510,355,278,4,0,67.98,80.35,56.65
162,20260313,510,181,166,1,1,17.79,90.32,14.82
162,20260316,510,140,61,3,2,47.620000000000005,56.16,39.68
162,20260317,510,285,187,5,4,79.19,70.25,65.99
162,20260318,510,320,243,5,3,70.53999999999999,77.5,58.78
162,20260319,510,325,205,3,1,57.510000000000005,78.09,47.92
162,20260320,510,355,331,3,1,50.15,86.84,41.79
162,20260323,510,347,299,4,2,78.05,79.3,65.04
162,20260324,510,395,278,6,3,104.9,72.6,87.42
162,20260325,510,385,385,5,3,61.55,86.22,51.29
162,20260326,510,291,238,2,2,31.23,88.4,26.02
162,20260327,510,297,219,5,1,83.16,72.48,69.3
162,20260330,510,344,330,4,1,78.67,80.75,65.56
162,20260331,510,325,263,7,2,109.28999999999999,70.64,91.07
163,20260101,510,350,313,4,2,52.72,85.58,43.93
163,20260102,510,315,224,6,3,106.44,67.79,88.7
163,20260105,510,290,230,7,3,130.22,63.85,100.0
163,20260106,510,385,340,5,1,64.8,83.99,54.0
163,20260107,510,260,228,2,1,33.06,87.34,27.55
163,20260108,510,329,286,4,2,65.88,81.28,54.9
163,20260109,510,330,312,4,2,59.32,84.02,49.43
163,20260112,510,251,174,3,3,46.89,78.77,39.07
163,20260113,510,380,306,7,3,126.52,70.75,100.0
163,20260114,510,245,190,5,3,85.22,69.04,71.02
163,20260115,510,85,44,1,1,16.34,72.92,13.62
163,20260116,510,302,242,3,0,55.7,81.29,46.42
163,20260119,510,325,291,3,1,54.43000000000001,84.24,45.36
163,20260120,510,435,422,2,1,26.18,94.16,21.82
163,20260121,510,310,210,3,1,49.51,80.92,41.26
163,20260122,510,360,324,6,4,89.82,78.29,74.85
163,20260123,510,353,328,4,0,76.55,81.08,63.79
163,20260126,510,328,226,5,3,72.97,75.59,60.81
163,20260127,510,279,240,2,0,18.34,92.9,15.28
163,20260128,510,248,173,5,2,94.86,64.59,79.05
163,20260129,510,415,387,6,2,98.08,79.78,81.73
163,20260130,510,230,152,4,2,63.7,70.47,53.08
163,20260202,510,277,222,5,2,93.67,70.33,78.06
163,20260203,510,330,271,2,2,24.689999999999998,91.65,20.58
163,20260204,510,320,229,6,3,109.78,67.6,91.48
163,20260205,510,470,411,4,1,60.18,87.23,50.15
163,20260206,510,368,244,4,1,59.550000000000004,80.38,49.62
163,20260209,510,398,368,1,1,16.55,95.7,13.79
163,20260210,510,275,236,3,2,40.5,85.35,33.75
163,20260211,510,300,232,3,0,46.74,83.23,38.95
163,20260212,510,222,207,3,1,50.81,80.29,42.34
163,20260213,510,455,392,4,2,52.84,88.12,44.03
163,20260216,510,350,305,5,2,57.19,84.21,47.66
163,20260217,510,378,316,4,2,84.50999999999999,78.9,70.42
163,20260218,510,345,276,8,3,104.15,72.6,86.79
163,20260219,510,364,303,5,1,80.1,79.09,66.75
163,20260220,510,343,302,6,2,100.33,75.06,83.61
163,20260223,510,330,280,5,1,108.03999999999999,72.16,90.03
163,20260224,510,465,346,3,1,53.3,86.65,44.42
163,20260225,510,405,365,3,3,45.54,88.91,37.95
163,20260226,510,388,324,8,4,109.44,74.75,91.2
163,20260227,510,310,274,6,4,118.79,69.76,98.99
163,20260302,510,380,287,5,1,76.42,78.97,63.68
163,20260303,510,316,292,6,3,73.62,79.86,61.35
163,20260304,510,315,264,7,4,118.06,69.1,98.38
163,20260305,510,405,348,1,1,19.65,94.66,16.37
163,20260306,510,354,241,5,2,80.81,74.89,67.34
163,20260309,510,310,233,9,3,147.49,61.24,100.0
163,20260310,510,345,316,3,1,41.050000000000004,88.5,34.21
163,20260311,510,300,251,6,2,103.2,70.86,86.0
163,20260312,510,261,206,4,1,49.75,80.55,41.46
163,20260313,510,290,262,6,4,97.06,72.97,80.88
163,20260316,510,435,435,4,1,83.25,83.94,69.38
163,20260317,510,335,288,6,0,95.87,75.03,79.89
163,20260318,510,420,349,5,2,85.84,80.26,71.53
163,20260319,510,420,310,2,0,34.349999999999994,90.02,28.62
163,20260320,510,468,423,8,2,133.74,75.98,100.0
163,20260323,510,365,304,5,1,93.47,76.48,77.89
163,20260324,510,103,63,2,1,24.85,71.71,20.71
163,20260325,510,300,209,6,3,76.73,73.15,63.94
163,20260326,510,340,269,5,4,83.17,76.38,69.31
163,20260327,510,355,218,4,3,62.37,77.75,51.97
163,20260330,510,315,250,5,0,73.14,77.37,60.95
163,20260331,510,360,322,5,3,78.5,80.4,65.42
164,20260101,510,455,350,10,6,169.43,67.38,100.0
164,20260102,510,318,263,2,1,37.629999999999995,87.48,31.36
164,20260105,510,465,453,2,0,24.43,94.88,20.36
164,20260106,510,395,255,8,1,126.58,66.83,100.0
164,20260107,510,346,247,7,0,105.83,70.01,88.19
164,20260108,510,385,319,4,2,66.97,82.65,55.81
164,20260109,510,395,326,5,3,97.4,77.0,81.17
164,20260112,510,280,205,6,4,99.27,67.37,82.72
164,20260113,510,485,457,2,1,47.8,90.53,39.83
164,20260114,510,365,296,4,2,51.29,85.23,42.74
164,20260115,510,375,331,9,4,122.75999999999999,72.95,100.0
164,20260116,510,215,122,2,1,30.619999999999997,79.94,25.52
164,20260119,510,360,304,5,1,80.96000000000001,78.97,67.47
164,20260120,510,355,320,3,2,54.31,85.49,45.26
164,20260121,510,385,311,6,6,95.05,76.59,79.21
164,20260122,510,455,330,7,2,113.2,74.46,94.33
164,20260123,510,354,243,7,4,87.96000000000001,73.42,73.3
164,20260126,510,368,276,4,2,66.88,80.49,55.73
164,20260127,510,325,278,6,5,80.03,77.65,66.69
164,20260128,510,410,324,7,3,110.66,74.54,92.22
164,20260129,510,295,279,3,2,42.620000000000005,86.75,35.52
164,20260130,510,455,364,8,2,131.0,73.54,100.0
164,20260202,510,403,263,8,5,126.5,67.52,100.0
164,20260203,510,212,142,1,0,18.48,88.48,15.4
164,20260204,510,395,319,4,3,72.86,81.41,60.72
164,20260205,510,255,219,3,2,49.8,81.47,41.5
164,20260206,510,305,276,4,2,68.97999999999999,80.0,57.48
164,20260209,510,410,360,5,1,52.489999999999995,87.27,43.74
164,20260210,510,380,305,4,4,51.57,85.54,42.98
164,20260211,510,320,254,8,1,149.6,62.93,100.0
164,20260212,510,360,268,6,4,100.49000000000001,72.73,83.74
164,20260213,510,384,368,2,1,26.990000000000002,93.17,22.49
164,20260216,510,400,366,3,0,58.660000000000004,86.19,48.88
164,20260217,510,390,347,6,1,133.41,72.23,100.0
164,20260218,510,343,266,4,3,56.31,82.53,46.92
164,20260219,510,350,259,9,5,141.8,64.62,100.0
164,20260220,510,301,242,5,1,94.17,71.99,78.48
164,20260223,510,355,281,5,3,68.2,80.47,56.83
164,20260224,510,320,283,5,2,80.77,77.8,67.31
164,20260225,510,355,316,1,1,18.07,94.59,15.06
164,20260226,510,262,230,1,0,6.8,97.13,5.67
164,20260227,510,345,286,5,1,63.55,81.82,52.96
164,20260302,510,335,261,4,1,99.46,72.41,82.88
164,20260303,510,343,295,5,3,94.75,75.69,78.96
164,20260304,510,335,237,3,0,53.9,81.47,44.92
164,20260305,510,395,303,7,3,112.18,72.98,93.48
164,20260306,510,335,243,4,2,81.86,74.8,68.22
164,20260309,510,400,322,8,4,136.43,70.24,100.0
164,20260310,510,330,298,5,1,88.62,77.08,73.85
164,20260311,510,370,301,5,2,86.22,77.73,71.85
164,20260312,510,229,135,4,1,77.95,63.4,64.96
164,20260313,510,326,246,5,2,71.51,77.48,59.59
164,20260316,510,355,258,5,2,86.1,74.98,71.75
164,20260317,510,290,227,4,2,53.91,80.81,44.92
164,20260318,510,453,395,4,1,57.3,87.33,47.75
164,20260319,510,390,368,7,3,133.99,73.31,100.0
164,20260320,510,370,353,6,2,110.94,76.09,92.45
164,20260323,510,350,306,4,2,66.25,82.2,55.21
164,20260324,510,292,292,3,1,50.54,85.25,42.12
164,20260325,510,319,275,3,0,58.82000000000001,82.38,49.02
164,20260326,510,280,247,5,2,84.94999999999999,74.41,70.79
164,20260327,510,400,333,3,1,41.68,88.88,34.73
164,20260330,510,270,205,4,3,60.64,77.17,50.53
164,20260331,510,332,296,3,2,46.05,86.54,38.38
165,20260101,510,359,289,5,2,81.91,77.92,68.26
165,20260102,510,290,247,3,1,44.989999999999995,84.59,37.49
165,20260105,510,350,316,5,1,85.36,78.73,71.13
165,20260106,510,379,346,3,2,51.06999999999999,87.14,42.56
165,20260107,510,425,295,6,1,112.59,72.38,93.82
165,20260108,510,376,299,4,1,57.47,83.88,47.89
165,20260109,510,292,196,4,2,65.38,74.99,54.48
165,20260112,510,235,182,5,2,72.57,71.49,60.47
165,20260113,510,366,366,5,2,65.26,84.87,54.38
165,20260114,510,429,300,9,5,155.73,65.83,100.0
165,20260115,510,291,226,3,2,62.870000000000005,78.24,52.39
165,20260116,510,430,348,4,1,68.9,83.47,57.42
165,20260119,510,330,205,6,5,96.33,68.03,80.27
165,20260120,510,290,194,7,1,116.25,62.53,96.88
165,20260121,510,284,237,4,2,66.1,78.19,55.08
165,20260122,510,315,264,6,3,107.04,71.15,89.2
165,20260123,510,470,443,3,0,35.42,92.6,29.52
165,20260126,510,280,259,4,2,77.61,76.94,64.68
165,20260127,510,370,307,6,3,110.57,73.52,92.14
165,20260128,510,440,386,7,2,104.33,78.72,86.94
165,20260129,510,410,336,5,3,71.8,82.39,59.83
165,20260130,510,325,290,6,2,101.7,74.04,84.75
165,20260202,510,325,246,1,0,19.46,92.67,16.22
165,20260203,510,285,226,4,3,63.23,78.14,52.69
165,20260204,510,260,228,1,1,13.15,94.55,10.96
165,20260205,510,385,315,2,0,42.489999999999995,88.11,35.41
165,20260206,510,395,325,7,4,113.55,74.11,94.62
165,20260209,510,432,361,6,3,112.27,76.28,93.56
165,20260210,510,182,108,2,1,30.740000000000002,77.84,25.62
165,20260211,510,390,322,6,1,120.79,72.72,100.0
165,20260212,510,395,395,3,1,45.0,89.77,37.5
165,20260213,510,300,257,2,1,27.520000000000003,90.33,22.93
165,20260216,510,360,344,2,0,31.56,91.6,26.3
165,20260217,510,407,323,3,2,47.69,87.13,39.74
165,20260218,510,420,264,7,5,111.32,70.34,92.77
165,20260219,510,410,336,9,5,148.24,69.39,100.0
165,20260220,510,330,318,3,2,39.46000000000001,88.96,32.88
165,20260223,510,285,212,3,1,46.43,82.03,38.69
165,20260224,510,263,244,4,2,56.44,81.21,47.03
165,20260225,510,350,293,3,2,58.89,83.26,49.08
165,20260226,510,260,226,2,0,41.42,84.51,34.52
165,20260227,510,285,222,2,1,28.380000000000003,88.67,23.65
165,20260302,510,339,276,7,3,137.9,66.68,100.0
165,20260303,510,390,278,5,3,60.230000000000004,82.19,50.19
165,20260304,510,201,143,2,2,23.240000000000002,86.02,19.37
165,20260305,510,280,219,5,2,83.0,72.52,69.17
165,20260306,510,405,287,5,1,104.59,73.29,87.16
165,20260309,510,330,262,7,2,88.81,74.68,74.01
165,20260310,510,410,396,7,4,135.49,74.51,100.0
165,20260311,510,370,313,6,3,91.53,77.37,76.28
165,20260312,510,360,260,3,0,55.879999999999995,82.31,46.57
165,20260313,510,290,195,6,3,108.25,64.3,90.21
165,20260316,510,310,266,2,2,23.64,91.84,19.7
165,20260317,510,315,262,4,2,78.0,77.06,65.0
165,20260318,510,415,326,3,2,51.599999999999994,86.33,43.0
165,20260319,510,300,279,6,1,109.42,71.83,91.18
165,20260320,510,372,294,7,2,99.81,74.66,83.18
165,20260323,510,279,166,4,3,54.89999999999999,75.15,45.75
165,20260324,510,390,348,6,1,94.64,78.62,78.87
165,20260325,510,315,238,5,1,90.42,72.47,75.35
165,20260326,510,244,220,5,3,84.4,72.27,70.33
165,20260327,510,165,152,1,0,11.33,93.06,9.44
165,20260330,510,400,354,6,1,102.73,77.51,85.61
165,20260331,510,360,304,6,4,102.24000000000001,74.83,85.2
166,20260101,510,355,292,3,0,42.77,87.22,35.64
166,20260102,510,228,216,3,2,45.73,82.53,38.11
166,20260105,510,395,361,6,1,82.27000000000001,81.44,68.56
166,20260106,510,425,346,6,3,92.07,78.98,76.72
166,20260107,510,380,346,4,2,69.98,83.18,58.32
166,20260108,510,235,167,3,1,58.5,74.06,48.75
166,20260109,510,294,260,6,4,111.31,70.02,92.76
166,20260112,510,375,264,7,3,122.57,68.29,100.0
166,20260113,510,425,356,7,4,118.4,75.04,98.67
166,20260114,510,365,285,6,1,104.66,73.14,87.22
166,20260115,510,327,278,4,2,47.85,85.32,39.88
166,20260116,510,350,332,6,1,87.27,79.19,72.72
166,20260119,510,360,306,7,3,110.84,73.41,92.37
166,20260120,510,360,279,7,4,122.46,69.5,100.0
166,20260121,510,375,262,4,0,69.23,79.1,57.69
166,20260122,510,410,332,5,0,79.79,80.62,66.49
166,20260123,510,335,286,5,1,68.68,80.64,57.23
166,20260126,510,330,249,4,2,84.02,74.77,70.02
166,20260127,510,404,285,7,3,102.14,73.62,85.12
166,20260128,510,380,355,4,1,52.66,87.08,43.88
166,20260129,510,365,320,5,1,86.81,78.66,72.34
166,20260130,510,310,247,6,2,145.63,62.91,100.0
166,20260202,510,325,290,4,2,63.69,81.99,53.08
166,20260203,510,288,230,3,0,30.17,88.4,25.14
166,20260204,510,425,377,4,3,64.9,85.31,54.08
166,20260205,510,450,384,6,3,84.01,82.05,70.01
166,20260206,510,220,165,5,1,84.50999999999999,66.13,70.42
166,20260209,510,235,211,5,2,84.41,71.43,70.34
166,20260210,510,350,266,6,4,102.06,72.27,85.05
166,20260211,510,300,243,3,2,40.05,85.85,33.38
166,20260212,510,360,279,3,1,60.589999999999996,82.16,50.49
166,20260213,510,295,243,6,0,111.41,68.56,92.84
166,20260216,510,275,203,3,1,38.870000000000005,83.93,32.39
166,20260217,510,410,372,5,2,89.74,80.56,74.78
166,20260218,510,417,405,6,3,75.72999999999999,84.25,63.11
166,20260219,510,315,250,5,4,88.12,73.94,73.43
166,20260220,510,389,350,4,0,54.42,86.54,45.35
166,20260223,510,268,228,5,3,82.6,73.41,68.83
166,20260224,510,420,361,5,3,89.6,80.12,74.67
166,20260225,510,400,355,5,0,73.79,82.79,61.49
166,20260226,510,345,281,3,1,30.55,90.19,25.46
166,20260227,510,405,381,4,0,77.1,83.17,64.25
166,20260302,510,443,360,5,2,98.03999999999999,78.6,81.7
166,20260303,510,255,163,4,1,69.12,70.22,57.6
166,20260304,510,440,404,6,4,91.05,81.61,75.87
166,20260305,510,295,243,2,2,34.96,87.42,29.13
166,20260306,510,334,301,3,1,67.46000000000001,81.69,56.22
166,20260309,510,365,325,6,1,130.41,71.36,100.0
166,20260310,510,380,267,6,2,90.72,74.64,75.6
166,20260311,510,440,386,6,4,108.87,78.0,90.72
166,20260312,510,363,339,10,4,175.53,65.89,100.0
166,20260313,510,425,330,9,2,124.32000000000001,72.64,100.0
166,20260316,510,435,406,5,1,81.35000000000001,83.31,67.79
166,20260317,510,245,165,5,2,69.47,70.37,57.89
166,20260318,510,240,152,4,1,67.99000000000001,69.09,56.66
166,20260319,510,360,296,6,5,96.28,75.46,80.23
166,20260320,510,280,226,3,0,55.33,80.33,46.11
166,20260323,510,275,184,5,2,83.03,68.91,69.19
166,20260324,510,303,278,3,2,48.42,85.17,40.35
166,20260325,510,420,345,8,1,146.48,70.2,100.0
166,20260326,510,335,260,4,1,73.17,78.04,60.98
166,20260327,510,203,133,2,0,37.97,77.79,31.64
166,20260330,510,355,331,4,2,71.85,82.16,59.88
166,20260331,510,347,282,5,1,82.66,77.33,68.88
167,20260101,510,245,156,2,1,36.25,81.14,30.21
167,20260102,510,265,165,8,0,138.34,54.39,100.0
167,20260105,510,365,315,5,3,94.22,76.98,78.52
167,20260106,510,410,387,6,4,113.09,77.39,94.24
167,20260107,510,465,414,4,3,65.51,86.34,54.59
167,20260108,510,310,261,2,0,35.87,87.92,29.89
167,20260109,510,153,58,3,0,49.260000000000005,54.07,41.05
167,20260112,510,390,314,7,3,108.78,74.27,90.65
167,20260113,510,330,243,3,0,42.81999999999999,85.02,35.68
167,20260114,510,315,206,4,2,67.15,75.42,55.96
167,20260115,510,320,238,3,1,58.05,80.39,48.37
167,20260116,510,395,320,6,4,97.28999999999999,76.69,81.08
167,20260119,510,240,181,3,3,47.92,79.07,39.93
167,20260120,510,305,216,2,0,28.979999999999997,88.17,24.15
167,20260121,510,320,300,2,1,47.519999999999996,86.33,39.6
167,20260122,510,325,225,7,3,110.22,67.12,91.85
167,20260123,510,189,137,3,2,35.89,79.24,29.91
167,20260126,510,297,183,5,2,78.64,69.94,65.53
167,20260127,510,259,206,5,2,74.38000000000001,73.47,61.98
167,20260128,510,391,281,9,5,132.08,68.03,100.0
167,20260129,510,315,255,3,0,58.55,81.33,48.79
167,20260130,510,261,202,3,0,40.71,83.23,33.92
167,20260202,510,441,385,5,3,86.55,81.65,72.12
167,20260203,510,280,251,3,2,44.07,85.06,36.72
167,20260204,510,290,272,3,1,43.32,86.26,36.1
167,20260205,510,250,143,5,3,86.35,62.35,71.96
167,20260206,510,360,331,4,2,70.21000000000001,82.5,58.51
167,20260209,510,279,220,5,1,75.87,74.36,63.23
167,20260210,510,370,238,3,1,73.47,76.41,61.22
167,20260211,510,287,215,4,3,59.93,78.2,49.94
167,20260212,510,470,470,4,1,66.75,87.56,55.62
167,20260213,510,265,176,3,1,44.65,79.76,37.21
167,20260216,510,235,203,5,3,82.14,71.19,68.45
167,20260217,510,305,262,3,2,44.58,85.46,37.15
167,20260218,510,380,350,5,2,64.17999999999999,84.5,53.48
167,20260219,510,320,271,4,2,57.72,82.44,48.1
167,20260220,510,440,333,7,5,109.14,75.32,90.95
167,20260223,510,350,294,7,2,119.66,71.07,99.72
167,20260224,510,335,316,5,2,69.49000000000001,81.97,57.91
167,20260225,510,366,274,4,2,65.00999999999999,80.82,54.18
167,20260226,510,325,283,7,2,98.64,74.15,82.2
167,20260227,510,417,374,4,1,71.61999999999999,83.93,59.68
167,20260302,510,370,299,5,1,66.29,81.85,55.24
167,20260303,510,320,306,5,1,104.91,74.47,87.42
167,20260304,510,360,311,5,1,116.21000000000001,72.8,96.84
167,20260305,510,218,137,3,1,53.03,72.09,44.19
167,20260306,510,320,229,6,2,83.53999999999999,73.27,69.62
167,20260309,510,403,323,3,2,44.41,87.91,37.01
167,20260310,510,410,333,5,2,106.09,75.84,88.41
167,20260311,510,320,271,5,1,93.41,74.37,77.84
167,20260312,510,420,349,2,1,32.21,91.55,26.84
167,20260313,510,333,294,3,1,48.650000000000006,85.8,40.54
167,20260316,510,435,305,6,1,118.03999999999999,72.1,98.37
167,20260317,510,290,212,6,3,102.86,67.33,85.72
167,20260318,510,405,261,5,2,71.31,78.54,59.42
167,20260319,510,425,388,4,2,52.83,88.02,44.02
167,20260320,510,385,303,4,2,52.53,85.22,43.78
167,20260323,510,240,198,4,0,63.22,75.8,52.68
167,20260324,510,400,320,3,2,44.2,87.86,36.83
167,20260325,510,305,223,4,1,71.94,75.61,59.95
167,20260326,510,374,231,6,1,96.82,70.47,80.68
167,20260327,510,305,252,5,1,86.28999999999999,74.49,71.91
167,20260330,510,365,278,7,2,111.44,71.38,92.87
167,20260331,510,395,324,5,1,73.46000000000001,81.52,61.22
168,20260101,510,395,357,4,3,64.9,84.62,54.08
168,20260102,510,335,222,4,1,66.21000000000001,77.03,55.18
168,20260105,510,420,401,4,2,64.34,86.17,53.62
168,20260106,510,162,131,2,1,30.330000000000002,81.2,25.28
168,20260107,510,345,285,6,1,84.68,77.09,70.57
168,20260108,510,280,250,2,1,22.82,91.64,19.02
168,20260109,510,440,302,3,1,71.64,80.83,59.7
168,20260112,510,250,199,3,1,58.44,77.3,48.7
168,20260113,510,348,336,7,3,118.5,73.93,98.75
168,20260114,510,345,286,5,5,72.4,79.8,60.33
168,20260115,510,295,257,4,2,55.52,82.23,46.27
168,20260116,510,295,218,6,2,116.81,65.11,97.34
168,20260119,510,309,290,1,0,5.71,98.07,4.76
168,20260120,510,345,301,2,1,34.58,89.7,28.82
168,20260121,510,350,350,5,1,79.56,81.48,66.3
168,20260122,510,308,254,2,1,22.73,91.79,18.94
168,20260123,510,300,244,4,1,66.29,78.64,55.24
168,20260126,510,346,281,3,0,41.81,87.05,34.84
168,20260127,510,355,294,3,0,38.56,88.41,32.13
168,20260128,510,365,333,4,2,59.68,84.8,49.73
168,20260129,510,352,264,4,2,53.61,83.12,44.68
168,20260130,510,392,302,5,3,81.45,78.76,67.88
168,20260202,510,390,357,4,3,67.25,84.15,56.04
168,20260203,510,270,224,4,2,75.17,74.87,62.64
168,20260204,510,366,283,3,2,63.92,81.58,53.27
168,20260205,510,365,332,3,0,38.94,89.5,32.45
168,20260206,510,365,318,3,2,53.86,85.52,44.88
