log_id,developer_id,date_key,timestamp_start,timestamp_end,activity_id,interruption_id,session_duration_minutes,in_flow_state,context_switch_flag,cognitive_recovery_minutes
1079323,108,20260216,2026-02-16 14:35:00,2026-02-16 15:14:00,1,3,39,True,1,11.41
1079324,108,20260216,2026-02-16 15:14:00,2026-02-16 15:49:00,1,0,35,True,0,0.0
1079325,108,20260216,2026-02-16 15:49:00,2026-02-16 16:10:00,1,1,21,False,1,14.04
1079326,108,20260216,2026-02-16 16:10:00,2026-02-16 16:40:00,4,0,30,False,0,0.0
1079327,108,20260216,2026-02-16 16:40:00,2026-02-16 16:55:00,3,0,15,False,0,0.0
1079328,108,20260216,2026-02-16 16:55:00,2026-02-16 17:26:00,1,5,31,True,1,21.18
1079329,108,20260216,2026-02-16 17:26:00,2026-02-16 17:30:00,4,0,4,False,0,0.0
1079330,109,20260216,2026-02-16 09:00:00,2026-02-16 09:30:00,5,0,30,False,0,0.0
1079331,109,20260216,2026-02-16 09:30:00,2026-02-16 09:56:00,1,1,26,True,1,13.76
1079332,109,20260216,2026-02-16 09:56:00,2026-02-16 11:06:00,2,6,70,True,1,10.17
1079333,109,20260216,2026-02-16 11:06:00,2026-02-16 11:21:00,6,0,15,False,0,0.0
1079334,109,20260216,2026-02-16 11:21:00,2026-02-16 11:46:00,3,0,25,False,0,0.0
1079335,109,20260216,2026-02-16 11:46:00,2026-02-16 12:03:00,1,0,17,False,0,0.0
1079336,109,20260216,2026-02-16 12:03:00,2026-02-16 12:33:00,5,0,30,False,0,0.0
1079337,109,20260216,2026-02-16 12:33:00,2026-02-16 13:07:00,1,1,34,True,1,17.2
1079338,109,20260216,2026-02-16 13:07:00,2026-02-16 13:22:00,3,0,15,False,0,0.0
1079339,109,20260216,2026-02-16 13:22:00,2026-02-16 13:46:00,2,3,24,False,1,17.44
1079340,109,20260216,2026-02-16 13:46:00,2026-02-16 14:16:00,6,0,30,False,0,0.0
1079341,109,20260216,2026-02-16 14:16:00,2026-02-16 14:28:00,2,1,12,False,1,14.39
1079342,109,20260216,2026-02-16 14:28:00,2026-02-16 15:28:00,5,0,60,False,0,0.0
1079343,109,20260216,2026-02-16 15:28:00,2026-02-16 16:14:00,1,5,46,True,1,25.44
1079344,109,20260216,2026-02-16 16:14:00,2026-02-16 16:39:00,6,0,25,False,0,0.0
1079345,109,20260216,2026-02-16 16:39:00,2026-02-16 17:10:00,1,2,31,True,1,19.27
1079346,109,20260216,2026-02-16 17:10:00,2026-02-16 17:30:00,1,0,20,True,0,0.0
1079347,110,20260216,2026-02-16 09:00:00,2026-02-16 09:32:00,1,7,32,True,1,15.03
1079348,110,20260216,2026-02-16 09:32:00,2026-02-16 09:57:00,5,0,25,False,0,0.0
1079349,110,20260216,2026-02-16 09:57:00,2026-02-16 10:30:00,1,0,33,True,0,0.0
1079350,110,20260216,2026-02-16 10:30:00,2026-02-16 10:50:00,1,1,20,False,1,14.8
1079351,110,20260216,2026-02-16 10:50:00,2026-02-16 11:05:00,6,0,15,False,0,0.0
1079352,110,20260216,2026-02-16 11:05:00,2026-02-16 11:30:00,3,0,25,False,0,0.0
1079353,110,20260216,2026-02-16 11:30:00,2026-02-16 11:42:00,1,0,12,False,0,0.0
1079354,110,20260216,2026-02-16 11:42:00,2026-02-16 12:00:00,1,0,18,False,0,0.0
1079355,110,20260216,2026-02-16 12:00:00,2026-02-16 12:29:00,1,0,29,True,0,0.0
1079356,110,20260216,2026-02-16 12:29:00,2026-02-16 13:10:00,1,0,41,True,0,0.0
1079357,110,20260216,2026-02-16 13:10:00,2026-02-16 14:07:00,2,1,57,True,1,16.27
1079358,110,20260216,2026-02-16 14:07:00,2026-02-16 14:19:00,1,0,12,False,0,0.0
1079359,110,20260216,2026-02-16 14:19:00,2026-02-16 14:35:00,1,1,16,False,1,14.92
1079360,110,20260216,2026-02-16 14:35:00,2026-02-16 15:05:00,1,6,30,True,1,9.57
1079361,110,20260216,2026-02-16 15:05:00,2026-02-16 15:34:00,1,3,29,True,1,15.98
1079362,110,20260216,2026-02-16 15:34:00,2026-02-16 15:59:00,5,0,25,False,0,0.0
1079363,110,20260216,2026-02-16 15:59:00,2026-02-16 16:14:00,4,0,15,False,0,0.0
1079364,110,20260216,2026-02-16 16:14:00,2026-02-16 16:39:00,4,0,25,False,0,0.0
1079365,110,20260216,2026-02-16 16:39:00,2026-02-16 17:30:00,3,0,51,False,0,0.0
1079366,111,20260216,2026-02-16 09:00:00,2026-02-16 09:28:00,1,1,28,True,1,15.99
1079367,111,20260216,2026-02-16 09:28:00,2026-02-16 09:53:00,1,0,25,True,0,0.0
1079368,111,20260216,2026-02-16 09:53:00,2026-02-16 10:08:00,2,3,15,False,1,11.99
1079369,111,20260216,2026-02-16 10:08:00,2026-02-16 10:35:00,2,0,27,True,0,0.0
1079370,111,20260216,2026-02-16 10:35:00,2026-02-16 11:35:00,5,0,60,False,0,0.0
1079371,111,20260216,2026-02-16 11:35:00,2026-02-16 11:58:00,1,0,23,False,0,0.0
1079372,111,20260216,2026-02-16 11:58:00,2026-02-16 12:13:00,5,0,15,False,0,0.0
1079373,111,20260216,2026-02-16 12:13:00,2026-02-16 12:39:00,2,0,26,True,0,0.0
1079374,111,20260216,2026-02-16 12:39:00,2026-02-16 13:30:00,2,1,51,True,1,13.64
1079375,111,20260216,2026-02-16 13:30:00,2026-02-16 14:15:00,6,0,45,False,0,0.0
1079376,111,20260216,2026-02-16 14:15:00,2026-02-16 14:45:00,4,0,30,False,0,0.0
1079377,111,20260216,2026-02-16 14:45:00,2026-02-16 15:07:00,1,0,22,False,0,0.0
1079378,111,20260216,2026-02-16 15:07:00,2026-02-16 15:25:00,1,1,18,False,1,17.94
1079379,111,20260216,2026-02-16 15:25:00,2026-02-16 15:50:00,5,0,25,False,0,0.0
1079380,111,20260216,2026-02-16 15:50:00,2026-02-16 17:13:00,1,0,83,True,0,0.0
1079381,111,20260216,2026-02-16 17:13:00,2026-02-16 17:28:00,6,0,15,False,0,0.0
1079382,111,20260216,2026-02-16 17:28:00,2026-02-16 17:30:00,1,0,2,True,0,0.0
1079383,112,20260216,2026-02-16 09:00:00,2026-02-16 09:19:00,1,0,19,False,0,0.0
1079384,112,20260216,2026-02-16 09:19:00,2026-02-16 09:49:00,4,0,30,False,0,0.0
1079385,112,20260216,2026-02-16 09:49:00,2026-02-16 10:12:00,1,5,23,False,1,24.65
1079386,112,20260216,2026-02-16 10:12:00,2026-02-16 10:47:00,1,0,35,True,0,0.0
1079387,112,20260216,2026-02-16 10:47:00,2026-02-16 11:47:00,6,0,60,False,0,0.0
1079388,112,20260216,2026-02-16 11:47:00,2026-02-16 12:00:00,1,1,13,False,1,19.63
1079389,112,20260216,2026-02-16 12:00:00,2026-02-16 12:15:00,4,0,15,False,0,0.0
1079390,112,20260216,2026-02-16 12:15:00,2026-02-16 12:33:00,2,0,18,False,0,0.0
1079391,112,20260216,2026-02-16 12:33:00,2026-02-16 13:13:00,1,0,40,True,0,0.0
1079392,112,20260216,2026-02-16 13:13:00,2026-02-16 13:34:00,1,0,21,False,0,0.0
1079393,112,20260216,2026-02-16 13:34:00,2026-02-16 14:19:00,3,0,45,False,0,0.0
1079394,112,20260216,2026-02-16 14:19:00,2026-02-16 15:12:00,1,2,53,True,1,17.34
1079395,112,20260216,2026-02-16 15:12:00,2026-02-16 15:42:00,5,0,30,False,0,0.0
1079396,112,20260216,2026-02-16 15:42:00,2026-02-16 16:39:00,2,4,57,True,1,27.26
1079397,112,20260216,2026-02-16 16:39:00,2026-02-16 16:54:00,6,0,15,False,0,0.0
1079398,112,20260216,2026-02-16 16:54:00,2026-02-16 17:06:00,1,0,12,False,0,0.0
1079399,112,20260216,2026-02-16 17:06:00,2026-02-16 17:30:00,6,0,24,False,0,0.0
1079400,113,20260216,2026-02-16 09:00:00,2026-02-16 09:50:00,1,0,50,True,0,0.0
1079401,113,20260216,2026-02-16 09:50:00,2026-02-16 10:05:00,1,0,15,False,0,0.0
1079402,113,20260216,2026-02-16 10:05:00,2026-02-16 10:22:00,1,5,17,False,1,19.66
1079403,113,20260216,2026-02-16 10:22:00,2026-02-16 10:38:00,1,3,16,False,1,14.49
1079404,113,20260216,2026-02-16 10:38:00,2026-02-16 11:03:00,4,0,25,False,0,0.0
1079405,113,20260216,2026-02-16 11:03:00,2026-02-16 11:48:00,1,6,45,True,1,4.0
1079406,113,20260216,2026-02-16 11:48:00,2026-02-16 12:16:00,1,0,28,True,0,0.0
1079407,113,20260216,2026-02-16 12:16:00,2026-02-16 13:00:00,1,0,44,True,0,0.0
1079408,113,20260216,2026-02-16 13:00:00,2026-02-16 13:35:00,1,0,35,True,0,0.0
1079409,113,20260216,2026-02-16 13:35:00,2026-02-16 13:47:00,1,0,12,False,0,0.0
1079410,113,20260216,2026-02-16 13:47:00,2026-02-16 14:17:00,3,0,30,False,0,0.0
1079411,113,20260216,2026-02-16 14:17:00,2026-02-16 14:54:00,2,0,37,True,0,0.0
1079412,113,20260216,2026-02-16 14:54:00,2026-02-16 15:09:00,4,0,15,False,0,0.0
1079413,113,20260216,2026-02-16 15:09:00,2026-02-16 15:24:00,5,0,15,False,0,0.0
1079414,113,20260216,2026-02-16 15:24:00,2026-02-16 16:00:00,1,1,36,True,1,17.02
1079415,113,20260216,2026-02-16 16:00:00,2026-02-16 16:45:00,5,0,45,False,0,0.0
1079416,113,20260216,2026-02-16 16:45:00,2026-02-16 16:59:00,1,1,14,False,1,12.98
1079417,113,20260216,2026-02-16 16:59:00,2026-02-16 17:14:00,4,0,15,False,0,0.0
1079418,113,20260216,2026-02-16 17:14:00,2026-02-16 17:30:00,3,0,16,False,0,0.0
1079419,114,20260216,2026-02-16 09:00:00,2026-02-16 09:12:00,1,1,12,False,1,16.88
1079420,114,20260216,2026-02-16 09:12:00,2026-02-16 09:42:00,2,5,30,True,1,21.25
1079421,114,20260216,2026-02-16 09:42:00,2026-02-16 10:27:00,3,0,45,False,0,0.0
1079422,114,20260216,2026-02-16 10:27:00,2026-02-16 11:27:00,4,0,60,False,0,0.0
1079423,114,20260216,2026-02-16 11:27:00,2026-02-16 11:39:00,1,0,12,False,0,0.0
1079424,114,20260216,2026-02-16 11:39:00,2026-02-16 11:53:00,1,3,14,False,1,15.29
1079425,114,20260216,2026-02-16 11:53:00,2026-02-16 12:30:00,2,0,37,True,0,0.0
1079426,114,20260216,2026-02-16 12:30:00,2026-02-16 13:00:00,6,0,30,False,0,0.0
1079427,114,20260216,2026-02-16 13:00:00,2026-02-16 13:12:00,1,0,12,False,0,0.0
1079428,114,20260216,2026-02-16 13:12:00,2026-02-16 13:46:00,1,0,34,True,0,0.0
1079429,114,20260216,2026-02-16 13:46:00,2026-02-16 14:16:00,4,0,30,False,0,0.0
1079430,114,20260216,2026-02-16 14:16:00,2026-02-16 15:23:00,2,0,67,True,0,0.0
1079431,114,20260216,2026-02-16 15:23:00,2026-02-16 15:38:00,3,0,15,False,0,0.0
1079432,114,20260216,2026-02-16 15:38:00,2026-02-16 15:55:00,1,0,17,False,0,0.0
1079433,114,20260216,2026-02-16 15:55:00,2026-02-16 16:42:00,2,1,47,True,1,12.68
1079434,114,20260216,2026-02-16 16:42:00,2026-02-16 16:57:00,4,0,15,False,0,0.0
1079435,114,20260216,2026-02-16 16:57:00,2026-02-16 17:14:00,1,1,17,False,1,14.3
1079436,114,20260216,2026-02-16 17:14:00,2026-02-16 17:30:00,2,0,16,True,0,0.0
1079437,115,20260216,2026-02-16 09:00:00,2026-02-16 09:24:00,1,7,24,False,1,14.13
1079438,115,20260216,2026-02-16 09:24:00,2026-02-16 09:53:00,1,2,29,True,1,21.07
1079439,115,20260216,2026-02-16 09:53:00,2026-02-16 10:17:00,1,4,24,False,1,28.04
1079440,115,20260216,2026-02-16 10:17:00,2026-02-16 10:33:00,1,0,16,False,0,0.0
1079441,115,20260216,2026-02-16 10:33:00,2026-02-16 11:03:00,1,7,30,True,1,16.1
1079442,115,20260216,2026-02-16 11:03:00,2026-02-16 11:35:00,2,3,32,True,1,10.97
1079443,115,20260216,2026-02-16 11:35:00,2026-02-16 12:16:00,2,6,41,True,1,5.99
1079444,115,20260216,2026-02-16 12:16:00,2026-02-16 13:16:00,6,0,60,False,0,0.0
1079445,115,20260216,2026-02-16 13:16:00,2026-02-16 13:41:00,3,0,25,False,0,0.0
1079446,115,20260216,2026-02-16 13:41:00,2026-02-16 14:26:00,5,0,45,False,0,0.0
1079447,115,20260216,2026-02-16 14:26:00,2026-02-16 14:41:00,5,0,15,False,0,0.0
1079448,115,20260216,2026-02-16 14:41:00,2026-02-16 15:41:00,1,0,60,True,0,0.0
1079449,115,20260216,2026-02-16 15:41:00,2026-02-16 15:55:00,1,7,14,False,1,16.93
1079450,115,20260216,2026-02-16 15:55:00,2026-02-16 17:06:00,1,0,71,True,0,0.0
1079451,115,20260216,2026-02-16 17:06:00,2026-02-16 17:21:00,6,0,15,False,0,0.0
1079452,115,20260216,2026-02-16 17:21:00,2026-02-16 17:30:00,4,0,9,False,0,0.0
1079453,116,20260216,2026-02-16 09:00:00,2026-02-16 09:14:00,1,0,14,False,0,0.0
1079454,116,20260216,2026-02-16 09:14:00,2026-02-16 11:01:00,2,1,107,True,1,14.53
1079455,116,20260216,2026-02-16 11:01:00,2026-02-16 11:49:00,2,0,48,True,0,0.0
1079456,116,20260216,2026-02-16 11:49:00,2026-02-16 12:19:00,3,0,30,False,0,0.0
1079457,116,20260216,2026-02-16 12:19:00,2026-02-16 13:08:00,2,3,49,True,1,15.09
1079458,116,20260216,2026-02-16 13:08:00,2026-02-16 13:30:00,1,0,22,False,0,0.0
1079459,116,20260216,2026-02-16 13:30:00,2026-02-16 13:45:00,3,0,15,False,0,0.0
1079460,116,20260216,2026-02-16 13:45:00,2026-02-16 14:00:00,5,0,15,False,0,0.0
1079461,116,20260216,2026-02-16 14:00:00,2026-02-16 14:15:00,4,0,15,False,0,0.0
1079462,116,20260216,2026-02-16 14:15:00,2026-02-16 14:32:00,2,0,17,False,0,0.0
1079463,116,20260216,2026-02-16 14:32:00,2026-02-16 15:18:00,1,3,46,True,1,13.7
1079464,116,20260216,2026-02-16 15:18:00,2026-02-16 15:33:00,3,0,15,False,0,0.0
1079465,116,20260216,2026-02-16 15:33:00,2026-02-16 15:45:00,1,0,12,False,0,0.0
1079466,116,20260216,2026-02-16 15:45:00,2026-02-16 16:13:00,1,0,28,True,0,0.0
1079467,116,20260216,2026-02-16 16:13:00,2026-02-16 16:38:00,2,0,25,True,0,0.0
1079468,116,20260216,2026-02-16 16:38:00,2026-02-16 16:50:00,1,3,12,False,1,6.27
1079469,116,20260216,2026-02-16 16:50:00,2026-02-16 17:26:00,1,0,36,True,0,0.0
1079470,116,20260216,2026-02-16 17:26:00,2026-02-16 17:30:00,2,6,4,True,1,5.22
1079471,117,20260216,2026-02-16 09:00:00,2026-02-16 10:18:00,1,0,78,True,0,0.0
1079472,117,20260216,2026-02-16 10:18:00,2026-02-16 10:45:00,1,1,27,True,1,16.96
1079473,117,20260216,2026-02-16 10:45:00,2026-02-16 11:14:00,1,1,29,True,1,15.97
1079474,117,20260216,2026-02-16 11:14:00,2026-02-16 11:39:00,6,0,25,False,0,0.0
1079475,117,20260216,2026-02-16 11:39:00,2026-02-16 12:04:00,5,0,25,False,0,0.0
1079476,117,20260216,2026-02-16 12:04:00,2026-02-16 12:16:00,2,5,12,False,1,29.64
1079477,117,20260216,2026-02-16 12:16:00,2026-02-16 12:28:00,2,0,12,False,0,0.0
1079478,117,20260216,2026-02-16 12:28:00,2026-02-16 13:15:00,1,1,47,True,1,8.06
1079479,117,20260216,2026-02-16 13:15:00,2026-02-16 13:57:00,1,3,42,True,1,7.5
1079480,117,20260216,2026-02-16 13:57:00,2026-02-16 14:27:00,4,0,30,False,0,0.0
1079481,117,20260216,2026-02-16 14:27:00,2026-02-16 15:49:00,1,0,82,True,0,0.0
1079482,117,20260216,2026-02-16 15:49:00,2026-02-16 16:24:00,1,0,35,True,0,0.0
1079483,117,20260216,2026-02-16 16:24:00,2026-02-16 17:07:00,1,3,43,True,1,14.93
1079484,117,20260216,2026-02-16 17:07:00,2026-02-16 17:30:00,2,2,23,True,1,19.83
1079485,118,20260216,2026-02-16 09:00:00,2026-02-16 09:25:00,1,0,25,True,0,0.0
1079486,118,20260216,2026-02-16 09:25:00,2026-02-16 10:10:00,3,0,45,False,0,0.0
1079487,118,20260216,2026-02-16 10:10:00,2026-02-16 10:25:00,3,0,15,False,0,0.0
1079488,118,20260216,2026-02-16 10:25:00,2026-02-16 10:55:00,3,0,30,False,0,0.0
1079489,118,20260216,2026-02-16 10:55:00,2026-02-16 11:27:00,1,2,32,True,1,20.95
1079490,118,20260216,2026-02-16 11:27:00,2026-02-16 12:18:00,2,0,51,True,0,0.0
1079491,118,20260216,2026-02-16 12:18:00,2026-02-16 13:05:00,1,0,47,True,0,0.0
1079492,118,20260216,2026-02-16 13:05:00,2026-02-16 13:59:00,2,0,54,True,0,0.0
1079493,118,20260216,2026-02-16 13:59:00,2026-02-16 14:27:00,1,0,28,True,0,0.0
1079494,118,20260216,2026-02-16 14:27:00,2026-02-16 15:17:00,1,0,50,True,0,0.0
1079495,118,20260216,2026-02-16 15:17:00,2026-02-16 15:47:00,5,0,30,False,0,0.0
1079496,118,20260216,2026-02-16 15:47:00,2026-02-16 16:04:00,2,0,17,False,0,0.0
1079497,118,20260216,2026-02-16 16:04:00,2026-02-16 16:34:00,3,0,30,False,0,0.0
1079498,118,20260216,2026-02-16 16:34:00,2026-02-16 16:50:00,1,3,16,False,1,12.05
1079499,118,20260216,2026-02-16 16:50:00,2026-02-16 17:28:00,1,3,38,True,1,12.1
1079500,118,20260216,2026-02-16 17:28:00,2026-02-16 17:30:00,2,0,2,True,0,0.0
1079501,119,20260216,2026-02-16 09:00:00,2026-02-16 09:36:00,1,0,36,True,0,0.0
1079502,119,20260216,2026-02-16 09:36:00,2026-02-16 09:50:00,1,0,14,False,0,0.0
1079503,119,20260216,2026-02-16 09:50:00,2026-02-16 11:19:00,1,0,89,True,0,0.0
1079504,119,20260216,2026-02-16 11:19:00,2026-02-16 12:39:00,1,0,80,True,0,0.0
1079505,119,20260216,2026-02-16 12:39:00,2026-02-16 12:54:00,3,0,15,False,0,0.0
1079506,119,20260216,2026-02-16 12:54:00,2026-02-16 13:13:00,2,1,19,False,1,17.07
1079507,119,20260216,2026-02-16 13:13:00,2026-02-16 13:43:00,5,0,30,False,0,0.0
1079508,119,20260216,2026-02-16 13:43:00,2026-02-16 14:09:00,1,0,26,True,0,0.0
1079509,119,20260216,2026-02-16 14:09:00,2026-02-16 14:24:00,5,0,15,False,0,0.0
1079510,119,20260216,2026-02-16 14:24:00,2026-02-16 14:49:00,1,0,25,True,0,0.0
1079511,119,20260216,2026-02-16 14:49:00,2026-02-16 15:27:00,2,0,38,True,0,0.0
1079512,119,20260216,2026-02-16 15:27:00,2026-02-16 16:14:00,2,0,47,True,0,0.0
1079513,119,20260216,2026-02-16 16:14:00,2026-02-16 16:44:00,6,0,30,False,0,0.0
1079514,119,20260216,2026-02-16 16:44:00,2026-02-16 16:59:00,6,0,15,False,0,0.0
1079515,119,20260216,2026-02-16 16:59:00,2026-02-16 17:14:00,3,0,15,False,0,0.0
1079516,119,20260216,2026-02-16 17:14:00,2026-02-16 17:28:00,1,1,14,False,1,15.46
1079517,119,20260216,2026-02-16 17:28:00,2026-02-16 17:30:00,6,0,2,False,0,0.0
1079518,120,20260216,2026-02-16 09:00:00,2026-02-16 09:15:00,3,0,15,False,0,0.0
1079519,120,20260216,2026-02-16 09:15:00,2026-02-16 09:42:00,1,7,27,True,1,18.22
1079520,120,20260216,2026-02-16 09:42:00,2026-02-16 10:07:00,6,0,25,False,0,0.0
1079521,120,20260216,2026-02-16 10:07:00,2026-02-16 10:32:00,3,0,25,False,0,0.0
1079522,120,20260216,2026-02-16 10:32:00,2026-02-16 10:58:00,1,1,26,True,1,18.66
1079523,120,20260216,2026-02-16 10:58:00,2026-02-16 11:37:00,1,0,39,True,0,0.0
1079524,120,20260216,2026-02-16 11:37:00,2026-02-16 12:19:00,2,1,42,True,1,21.09
1079525,120,20260216,2026-02-16 12:19:00,2026-02-16 12:55:00,1,0,36,True,0,0.0
1079526,120,20260216,2026-02-16 12:55:00,2026-02-16 13:10:00,2,0,15,False,0,0.0
1079527,120,20260216,2026-02-16 13:10:00,2026-02-16 14:18:00,1,5,68,True,1,24.25
1079528,120,20260216,2026-02-16 14:18:00,2026-02-16 14:30:00,1,3,12,False,1,11.69
1079529,120,20260216,2026-02-16 14:30:00,2026-02-16 14:58:00,1,0,28,True,0,0.0
1079530,120,20260216,2026-02-16 14:58:00,2026-02-16 15:34:00,1,1,36,True,1,13.0
1079531,120,20260216,2026-02-16 15:34:00,2026-02-16 16:35:00,1,1,61,True,1,19.15
1079532,120,20260216,2026-02-16 16:35:00,2026-02-16 16:47:00,1,5,12,False,1,25.16
1079533,120,20260216,2026-02-16 16:47:00,2026-02-16 17:02:00,5,0,15,False,0,0.0
1079534,120,20260216,2026-02-16 17:02:00,2026-02-16 17:22:00,2,0,20,False,0,0.0
1079535,120,20260216,2026-02-16 17:22:00,2026-02-16 17:30:00,2,2,8,False,1,16.59
1079536,121,20260216,2026-02-16 09:00:00,2026-02-16 09:25:00,5,0,25,False,0,0.0
1079537,121,20260216,2026-02-16 09:25:00,2026-02-16 09:52:00,2,2,27,True,1,18.98
1079538,121,20260216,2026-02-16 09:52:00,2026-02-16 10:17:00,6,0,25,False,0,0.0
1079539,121,20260216,2026-02-16 10:17:00,2026-02-16 11:17:00,4,0,60,False,0,0.0
1079540,121,20260216,2026-02-16 11:17:00,2026-02-16 12:37:00,1,0,80,True,0,0.0
1079541,121,20260216,2026-02-16 12:37:00,2026-02-16 14:05:00,1,0,88,True,0,0.0
1079542,121,20260216,2026-02-16 14:05:00,2026-02-16 14:49:00,1,6,44,True,1,8.22
1079543,121,20260216,2026-02-16 14:49:00,2026-02-16 15:28:00,1,0,39,True,0,0.0
1079544,121,20260216,2026-02-16 15:28:00,2026-02-16 15:43:00,3,0,15,False,0,0.0
1079545,121,20260216,2026-02-16 15:43:00,2026-02-16 15:58:00,3,0,15,False,0,0.0
1079546,121,20260216,2026-02-16 15:58:00,2026-02-16 16:43:00,6,0,45,False,0,0.0
1079547,121,20260216,2026-02-16 16:43:00,2026-02-16 16:58:00,3,0,15,False,0,0.0
1079548,121,20260216,2026-02-16 16:58:00,2026-02-16 17:30:00,2,0,32,True,0,0.0
1079549,122,20260216,2026-02-16 09:00:00,2026-02-16 09:30:00,3,0,30,False,0,0.0
1079550,122,20260216,2026-02-16 09:30:00,2026-02-16 10:11:00,2,2,41,True,1,16.2
1079551,122,20260216,2026-02-16 10:11:00,2026-02-16 10:53:00,2,1,42,True,1,21.25
1079552,122,20260216,2026-02-16 10:53:00,2026-02-16 11:38:00,3,0,45,False,0,0.0
1079553,122,20260216,2026-02-16 11:38:00,2026-02-16 12:11:00,2,1,33,True,1,17.03
1079554,122,20260216,2026-02-16 12:11:00,2026-02-16 12:26:00,3,0,15,False,0,0.0
1079555,122,20260216,2026-02-16 12:26:00,2026-02-16 13:06:00,1,1,40,True,1,16.44
1079556,122,20260216,2026-02-16 13:06:00,2026-02-16 13:51:00,5,0,45,False,0,0.0
1079557,122,20260216,2026-02-16 13:51:00,2026-02-16 14:21:00,6,0,30,False,0,0.0
1079558,122,20260216,2026-02-16 14:21:00,2026-02-16 15:21:00,3,0,60,False,0,0.0
1079559,122,20260216,2026-02-16 15:21:00,2026-02-16 15:42:00,1,0,21,False,0,0.0
1079560,122,20260216,2026-02-16 15:42:00,2026-02-16 15:58:00,2,3,16,False,1,7.16
1079561,122,20260216,2026-02-16 15:58:00,2026-02-16 16:18:00,1,0,20,False,0,0.0
1079562,122,20260216,2026-02-16 16:18:00,2026-02-16 16:35:00,1,1,17,False,1,15.45
1079563,122,20260216,2026-02-16 16:35:00,2026-02-16 17:05:00,3,0,30,False,0,0.0
1079564,122,20260216,2026-02-16 17:05:00,2026-02-16 17:30:00,1,1,25,True,1,13.3
1079565,123,20260216,2026-02-16 09:00:00,2026-02-16 09:29:00,1,2,29,True,1,16.25
1079566,123,20260216,2026-02-16 09:29:00,2026-02-16 09:58:00,1,0,29,True,0,0.0
1079567,123,20260216,2026-02-16 09:58:00,2026-02-16 10:48:00,1,0,50,True,0,0.0
1079568,123,20260216,2026-02-16 10:48:00,2026-02-16 11:18:00,6,0,30,False,0,0.0
1079569,123,20260216,2026-02-16 11:18:00,2026-02-16 11:30:00,2,0,12,False,0,0.0
1079570,123,20260216,2026-02-16 11:30:00,2026-02-16 11:42:00,1,0,12,False,0,0.0
1079571,123,20260216,2026-02-16 11:42:00,2026-02-16 12:36:00,2,0,54,True,0,0.0
1079572,123,20260216,2026-02-16 12:36:00,2026-02-16 13:06:00,5,0,30,False,0,0.0
1079573,123,20260216,2026-02-16 13:06:00,2026-02-16 14:28:00,2,1,82,True,1,14.17
1079574,123,20260216,2026-02-16 14:28:00,2026-02-16 14:58:00,6,0,30,False,0,0.0
1079575,123,20260216,2026-02-16 14:58:00,2026-02-16 15:25:00,2,7,27,True,1,17.48
1079576,123,20260216,2026-02-16 15:25:00,2026-02-16 16:10:00,1,0,45,True,0,0.0
1079577,123,20260216,2026-02-16 16:10:00,2026-02-16 16:35:00,4,0,25,False,0,0.0
1079578,123,20260216,2026-02-16 16:35:00,2026-02-16 16:59:00,1,0,24,False,0,0.0
1079579,123,20260216,2026-02-16 16:59:00,2026-02-16 17:30:00,1,3,31,True,1,16.79
1079580,124,20260216,2026-02-16 09:00:00,2026-02-16 09:47:00,1,0,47,True,0,0.0
1079581,124,20260216,2026-02-16 09:47:00,2026-02-16 10:12:00,4,0,25,False,0,0.0
1079582,124,20260216,2026-02-16 10:12:00,2026-02-16 10:26:00,1,1,14,False,1,16.1
1079583,124,20260216,2026-02-16 10:26:00,2026-02-16 11:11:00,4,0,45,False,0,0.0
1079584,124,20260216,2026-02-16 11:11:00,2026-02-16 11:40:00,2,0,29,True,0,0.0
1079585,124,20260216,2026-02-16 11:40:00,2026-02-16 12:04:00,1,1,24,False,1,10.55
1079586,124,20260216,2026-02-16 12:04:00,2026-02-16 12:31:00,1,1,27,True,1,18.93
1079587,124,20260216,2026-02-16 12:31:00,2026-02-16 13:14:00,1,0,43,True,0,0.0
1079588,124,20260216,2026-02-16 13:14:00,2026-02-16 13:29:00,5,0,15,False,0,0.0
1079589,124,20260216,2026-02-16 13:29:00,2026-02-16 14:23:00,1,0,54,True,0,0.0
1079590,124,20260216,2026-02-16 14:23:00,2026-02-16 14:40:00,1,2,17,False,1,14.21
1079591,124,20260216,2026-02-16 14:40:00,2026-02-16 15:13:00,1,2,33,True,1,15.0
1079592,124,20260216,2026-02-16 15:13:00,2026-02-16 15:59:00,1,5,46,True,1,27.51
1079593,124,20260216,2026-02-16 15:59:00,2026-02-16 16:15:00,1,0,16,False,0,0.0
1079594,124,20260216,2026-02-16 16:15:00,2026-02-16 17:00:00,5,0,45,False,0,0.0
1079595,124,20260216,2026-02-16 17:00:00,2026-02-16 17:30:00,6,0,30,False,0,0.0
1079596,125,20260216,2026-02-16 09:00:00,2026-02-16 09:13:00,1,1,13,False,1,12.91
1079597,125,20260216,2026-02-16 09:13:00,2026-02-16 09:38:00,3,0,25,False,0,0.0
1079598,125,20260216,2026-02-16 09:38:00,2026-02-16 10:07:00,1,1,29,True,1,13.3
1079599,125,20260216,2026-02-16 10:07:00,2026-02-16 10:19:00,2,6,12,False,1,13.48
1079600,125,20260216,2026-02-16 10:19:00,2026-02-16 10:31:00,1,0,12,False,0,0.0
